date,collected_at,list_category,selector_version,group,ticker,Ticker,Company,Industry,Country,Market Cap,P/E,Volume,Price,Change,Earnings,Index,Forward P/E,PEG,P/S,P/FCF,EV/EBITDA,EV/Sales,ROE,ROA,ROIC,LTDebt/Eq,Debt/Eq,Dividend Gr. 5Y,EPS,EPS next Q,EPS This Y,EPS Next Y,EPS Past 3Y,EPS Past 5Y,EPS Next 5Y,Sales Past 3Y,Sales Past 5Y,Sales Q/Q,EPS Q/Q,EPS YoY TTM,Sales YoY TTM,Gross M,Oper M,Profit M,Insider Trans,Inst Trans,Perf Week,Perf Month,Perf Quart,Perf Half,Perf YTD,Perf Year,Perf 3Y,ATR,Volatility M,Beta,SMA20,SMA50,SMA200,RSI,Avg Volume,Rel Volume,Prev Close,Open,High,Low,Recom,Target Price,News Time,News Title,News URL,Daily Digest,Sector,P/C,Enterprise Value,Curr R,Quick R,Sales,Income,Inst Own,Perf 5Y,Volatility W,52W High,52W Low,Change from Open,Gap,Dividend Gr. 3Y,EPS Surprise,Revenue Surprise,grp_rank_basis,grp_category_rank,grp_sum_mid_rank,grp_rank_month,grp_rank_quarter,grp_rank_half,grp_momentum_confirmed,grp_momentum_score,grp_momentum_score_pctile,grp_momentum_accel,grp_momentum_weighted_mid,grp_rank_agreement,grp_regime_short_long,grp_rs_score,grp_rs_agreement,grp_rs_confirmed,grp_rs_accel,grp_rs_new_high,grp_rs_slope,atr_ext_50,risk_20ma_pct,risk_50ma_pct,range_atr,stage2,tight_range_7,range_atr_spark,atr_spark,relvol_spark
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,PBF,PBF,PBF Energy Inc,Oil & Gas Refining & Marketing,USA,9.07B,6.77,"1,998,209",76.51,-0.34%,Jul 30/b,RUT,6.52,-,0.26,11.60,6.29,0.32,23.55%,9.77%,15.49%,0.36,0.39,29.67%,11.31,8.60,525.70%,-33.22%,-,34.60%,-,-14.44%,14.18%,56.23%,16421.43%,233.66%,13.54%,4.39%,3.17%,3.94%,-45.88%,4.91%,2.03%,15.42%,89.57%,92.96%,182.12%,155.20%,41.45%,3.86,5.52%,0.18,5.11%,17.38%,71.30%,61.66,2.95M,0.68,76.77,77.92,77.98,75.39,3.40,68.77,Sep-03,Why Oil Majors Dont Want to Build New U.S. Refineries,https://finance.yahoo.com/energy/articles/why-oil-majors-don-t-230000574.html,PBF Energy beats Q2 estimates with non-GAAP EPS $6.22 and sees refining margins staying elevated into 2027,Energy,10.14,10.83B,1.33,0.67,34.37B,1.35B,89.32%,705.37%,4.21%,-1.83%,198.63%,-1.81%,1.50%,76.52%,49.93%,21.58%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,2.9348544252447866,0.04861573589572825,0.1480661100698585,0.6709844559585502,1,0,1.66|0.63|0.81|1.26|0.94|0.78|0.84|0.74|0.47|0.67,4.30|4.18|4.14|4.22|4.20|4.13|4.08|4.01|3.96|3.86,0.74|0.60|0.63|1.30|1.74|0.95|0.71|0.64|0.90|0.68
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,PBF,PBF,PBF Energy Inc,Oil & Gas Refining & Marketing,USA,9.07B,6.77,"1,998,209",76.51,-0.34%,Jul 30/b,RUT,6.52,-,0.26,11.60,6.29,0.32,23.55%,9.77%,15.49%,0.36,0.39,29.67%,11.31,8.60,525.70%,-33.22%,-,34.60%,-,-14.44%,14.18%,56.23%,16421.43%,233.66%,13.54%,4.39%,3.17%,3.94%,-45.88%,4.91%,2.03%,15.42%,89.57%,92.96%,182.12%,155.20%,41.45%,3.86,5.52%,0.18,5.11%,17.38%,71.30%,61.66,2.95M,0.68,76.77,77.92,77.98,75.39,3.40,68.77,Sep-03,Why Oil Majors Dont Want to Build New U.S. Refineries,https://finance.yahoo.com/energy/articles/why-oil-majors-don-t-230000574.html,PBF Energy beats Q2 estimates with non-GAAP EPS $6.22 and sees refining margins staying elevated into 2027,Energy,10.14,10.83B,1.33,0.67,34.37B,1.35B,89.32%,705.37%,4.21%,-1.83%,198.63%,-1.81%,1.50%,76.52%,49.93%,21.58%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,2.9348544252447866,0.04861573589572825,0.1480661100698585,0.6709844559585502,1,0,1.66|0.63|0.81|1.26|0.94|0.78|0.84|0.74|0.47|0.67,4.30|4.18|4.14|4.22|4.20|4.13|4.08|4.01|3.96|3.86,0.74|0.60|0.63|1.30|1.74|0.95|0.71|0.64|0.90|0.68
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,UGP,UGP,Ultrapar Participacoes SA ADR,Oil & Gas Refining & Marketing,Brazil,7.95B,12.28,"3,534,410",7.43,-0.27%,Aug 12/a,-,12.47,0.87,0.27,7.13,5.76,0.36,21.75%,7.46%,10.48%,0.82,1.09,24.57%,0.61,0.26,74.52%,-23.70%,8.67%,20.85%,14.38%,-2.87%,12.16%,20.89%,138.38%,31.82%,20.26%,8.45%,5.04%,2.28%,-,-1.19%,8.15%,23.63%,52.88%,42.88%,97.08%,99.20%,104.68%,0.22,2.85%,0.73,11.28%,18.03%,40.77%,74.27,3.58M,0.99,7.45,7.46,7.49,7.36,1.86,6.82,Aug-14,Ultrapar Participacoes SA (UGP) (Q2 2026) Earnings Call Highlights: Record Net Income and Cash ...,https://finance.yahoo.com/markets/stocks/articles/ultrapar-participacoes-sa-ugp-q2-010729604.html,Ultrapar Ipiranga stake sale rumors to Chevron fuel 8% premarket surge,Energy,4.45,10.35B,1.64,1.26,29.04B,663.19M,5.44%,174.99%,2.96%,-0.93%,106.39%,-0.40%,0.13%,37.95%,9.88%,-1.27%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,5.159046621429063,0.1013659237958303,0.15275777344742852,0.5909090909090904,1,0,0.82|0.43|0.60|0.76|0.95|1.13|1.09|0.87|0.52|0.59,0.22|0.21|0.20|0.21|0.22|0.23|0.23|0.23|0.23|0.22,0.82|0.53|0.55|1.11|0.89|0.98|1.30|1.02|0.69|0.99
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,UGP,UGP,Ultrapar Participacoes SA ADR,Oil & Gas Refining & Marketing,Brazil,7.95B,12.28,"3,534,410",7.43,-0.27%,Aug 12/a,-,12.47,0.87,0.27,7.13,5.76,0.36,21.75%,7.46%,10.48%,0.82,1.09,24.57%,0.61,0.26,74.52%,-23.70%,8.67%,20.85%,14.38%,-2.87%,12.16%,20.89%,138.38%,31.82%,20.26%,8.45%,5.04%,2.28%,-,-1.19%,8.15%,23.63%,52.88%,42.88%,97.08%,99.20%,104.68%,0.22,2.85%,0.73,11.28%,18.03%,40.77%,74.27,3.58M,0.99,7.45,7.46,7.49,7.36,1.86,6.82,Aug-14,Ultrapar Participacoes SA (UGP) (Q2 2026) Earnings Call Highlights: Record Net Income and Cash ...,https://finance.yahoo.com/markets/stocks/articles/ultrapar-participacoes-sa-ugp-q2-010729604.html,Ultrapar Ipiranga stake sale rumors to Chevron fuel 8% premarket surge,Energy,4.45,10.35B,1.64,1.26,29.04B,663.19M,5.44%,174.99%,2.96%,-0.93%,106.39%,-0.40%,0.13%,37.95%,9.88%,-1.27%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,5.159046621429063,0.1013659237958303,0.15275777344742852,0.5909090909090904,1,0,0.82|0.43|0.60|0.76|0.95|1.13|1.09|0.87|0.52|0.59,0.22|0.21|0.20|0.21|0.22|0.23|0.23|0.23|0.23|0.22,0.82|0.53|0.55|1.11|0.89|0.98|1.30|1.02|0.69|0.99
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,CVI,CVI,CVR Energy Inc,Oil & Gas Refining & Marketing,USA,4.80B,69.52,"1,135,448",47.73,3.49%,Jul 29/a,RUT,21.80,-,0.57,13.67,6.13,0.72,13.93%,1.71%,3.01%,3.37,3.43,-,0.69,0.88,131.06%,477.86%,-61.22%,-,-,-13.05%,12.75%,55.48%,97.37%,120.72%,17.88%,8.55%,6.80%,0.81%,0.00%,1.90%,11.34%,47.22%,52.10%,85.58%,87.62%,44.07%,35.66%,2.08,5.02%,0.91,19.61%,34.35%,55.19%,80.17,1.03M,1.10,46.12,46.68,47.85,44.94,4.14,31.80,Aug-14,Carl Icahn Trims Stakes in JetBlue and American Electric Power,https://www.barrons.com/articles/carl-icahn-jetblue-american-electric-power-2460aac8?mod=bar_FV,"Icahn Enterprises asset-sale gain spotlights large CVI stake, lifting shares 11%",Energy,6.51,6.08B,1.42,0.92,8.47B,69.00M,32.53%,328.66%,4.19%,3.13%,143.27%,2.25%,1.21%,-,31.68%,23.09%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,5.867014614525779,0.16394950254995397,0.255675474506885,1.3990384615384632,1,0,1.68|0.69|1.17|1.56|0.97|0.85|0.76|1.09|0.70|1.40,2.01|1.96|2.00|2.09|2.08|2.06|2.02|2.03|2.01|2.08,0.93|1.04|0.96|1.72|1.11|1.17|0.98|1.02|1.18|1.10
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,CVI,CVI,CVR Energy Inc,Oil & Gas Refining & Marketing,USA,4.80B,69.52,"1,135,448",47.73,3.49%,Jul 29/a,RUT,21.80,-,0.57,13.67,6.13,0.72,13.93%,1.71%,3.01%,3.37,3.43,-,0.69,0.88,131.06%,477.86%,-61.22%,-,-,-13.05%,12.75%,55.48%,97.37%,120.72%,17.88%,8.55%,6.80%,0.81%,0.00%,1.90%,11.34%,47.22%,52.10%,85.58%,87.62%,44.07%,35.66%,2.08,5.02%,0.91,19.61%,34.35%,55.19%,80.17,1.03M,1.10,46.12,46.68,47.85,44.94,4.14,31.80,Aug-14,Carl Icahn Trims Stakes in JetBlue and American Electric Power,https://www.barrons.com/articles/carl-icahn-jetblue-american-electric-power-2460aac8?mod=bar_FV,"Icahn Enterprises asset-sale gain spotlights large CVI stake, lifting shares 11%",Energy,6.51,6.08B,1.42,0.92,8.47B,69.00M,32.53%,328.66%,4.19%,3.13%,143.27%,2.25%,1.21%,-,31.68%,23.09%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,5.867014614525779,0.16394950254995397,0.255675474506885,1.3990384615384632,1,0,1.68|0.69|1.17|1.56|0.97|0.85|0.76|1.09|0.70|1.40,2.01|1.96|2.00|2.09|2.08|2.06|2.02|2.03|2.01|2.08,0.93|1.04|0.96|1.72|1.11|1.17|0.98|1.02|1.18|1.10
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,DK,DK,Delek US Holdings Inc,Oil & Gas Refining & Marketing,USA,4.61B,21.16,"1,894,922",75.28,-0.52%,Aug 05/b,RUT,13.12,-,0.38,6.59,6.49,0.62,212.71%,3.09%,6.59%,17.26,17.45,1.86%,3.56,5.30,88.41%,-53.87%,-,46.11%,-,-19.09%,7.99%,47.83%,254.26%,126.64%,11.40%,7.51%,6.06%,1.86%,-30.76%,-2.47%,2.65%,23.80%,61.72%,85.24%,153.81%,135.62%,145.13%,4.06,5.93%,0.60,7.42%,16.82%,66.10%,63.18,1.39M,1.36,75.67,76.50,76.50,73.30,2.00,67.83,Sep-04,"Bloom Energy, Illumina, and Everpure Set to Join S&P 500; Others to Join S&P 100, S&P MidCap 400, and S&P SmallCap 600",https://finviz.com/news/389223/bloom-energy-illumina-and-everpure-set-to-join-sp-500-others-to-join-sp-100-sp-midcap-400-and-sp-smallcap-600,EPA RFS compliance deadline extension drives 10% surge in Delek US (DK),Energy,7.33,7.47B,0.76,0.47,12.06B,224.50M,101.89%,368.35%,5.51%,-2.74%,191.22%,-1.59%,1.10%,35.50%,105.57%,18.78%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,2.669699415462131,0.06907466021225109,0.14398219482965263,0.7881773399014786,1,0,1.46|0.79|0.76|1.52|1.73|0.83|0.82|0.81|0.51|0.79,3.93|3.86|3.81|3.97|4.21|4.15|4.09|4.04|4.13|4.06,1.36|0.96|0.97|2.11|1.52|1.55|1.18|1.05|2.33|1.36
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,DK,DK,Delek US Holdings Inc,Oil & Gas Refining & Marketing,USA,4.61B,21.16,"1,894,922",75.28,-0.52%,Aug 05/b,RUT,13.12,-,0.38,6.59,6.49,0.62,212.71%,3.09%,6.59%,17.26,17.45,1.86%,3.56,5.30,88.41%,-53.87%,-,46.11%,-,-19.09%,7.99%,47.83%,254.26%,126.64%,11.40%,7.51%,6.06%,1.86%,-30.76%,-2.47%,2.65%,23.80%,61.72%,85.24%,153.81%,135.62%,145.13%,4.06,5.93%,0.60,7.42%,16.82%,66.10%,63.18,1.39M,1.36,75.67,76.50,76.50,73.30,2.00,67.83,Sep-04,"Bloom Energy, Illumina, and Everpure Set to Join S&P 500; Others to Join S&P 100, S&P MidCap 400, and S&P SmallCap 600",https://finviz.com/news/389223/bloom-energy-illumina-and-everpure-set-to-join-sp-500-others-to-join-sp-100-sp-midcap-400-and-sp-smallcap-600,EPA RFS compliance deadline extension drives 10% surge in Delek US (DK),Energy,7.33,7.47B,0.76,0.47,12.06B,224.50M,101.89%,368.35%,5.51%,-2.74%,191.22%,-1.59%,1.10%,35.50%,105.57%,18.78%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,2.669699415462131,0.06907466021225109,0.14398219482965263,0.7881773399014786,1,0,1.46|0.79|0.76|1.52|1.73|0.83|0.82|0.81|0.51|0.79,3.93|3.86|3.81|3.97|4.21|4.15|4.09|4.04|4.13|4.06,1.36|0.96|0.97|2.11|1.52|1.55|1.18|1.05|2.33|1.36
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,PARR,PARR,Par Pacific Holdings Inc,Oil & Gas Refining & Marketing,USA,4.16B,4.85,"619,014",83.13,1.28%,Aug 04/a,RUT,6.88,9.29,0.48,9.50,4.12,0.62,54.74%,20.33%,28.53%,0.51,0.66,-,17.14,5.18,160.80%,-38.67%,5.59%,-,0.74%,0.65%,19.02%,56.80%,699.13%,6869.78%,13.19%,14.51%,13.31%,9.94%,-18.17%,-3.39%,3.87%,15.99%,52.14%,73.08%,136.57%,129.64%,125.96%,4.45,5.96%,0.75,5.24%,10.35%,47.43%,60.09,966.88K,0.64,82.08,82.99,84.61,80.89,1.43,83.86,Aug-27,Par Pacific to exit Colorado natural gas investment for $146M,https://finance.yahoo.com/m/1e8bc2b1-805a-34ea-8c5b-6d54a501f54f/par-pacific-to-exit-colorado.html,"Par Pacific affiliate Laramie Energy to sell oil and gas assets in $485 million deal, Par expects about $146 million in proceeds",Energy,22.29,5.32B,1.84,0.76,8.62B,856.91M,101.68%,458.29%,5.42%,-4.48%,157.85%,0.17%,1.11%,-,22.80%,23.66%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,1.7521278058068557,0.04979095400988216,0.09379247847757138,0.835955056179775,1,0,1.08|0.68|0.83|1.14|1.02|0.74|1.11|0.97|0.86|0.84,4.71|4.60|4.55|4.59|4.60|4.51|4.55|4.54|4.50|4.45,0.70|0.80|0.86|1.23|1.14|0.76|1.02|0.60|0.83|0.64
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,PARR,PARR,Par Pacific Holdings Inc,Oil & Gas Refining & Marketing,USA,4.16B,4.85,"619,014",83.13,1.28%,Aug 04/a,RUT,6.88,9.29,0.48,9.50,4.12,0.62,54.74%,20.33%,28.53%,0.51,0.66,-,17.14,5.18,160.80%,-38.67%,5.59%,-,0.74%,0.65%,19.02%,56.80%,699.13%,6869.78%,13.19%,14.51%,13.31%,9.94%,-18.17%,-3.39%,3.87%,15.99%,52.14%,73.08%,136.57%,129.64%,125.96%,4.45,5.96%,0.75,5.24%,10.35%,47.43%,60.09,966.88K,0.64,82.08,82.99,84.61,80.89,1.43,83.86,Aug-27,Par Pacific to exit Colorado natural gas investment for $146M,https://finance.yahoo.com/m/1e8bc2b1-805a-34ea-8c5b-6d54a501f54f/par-pacific-to-exit-colorado.html,"Par Pacific affiliate Laramie Energy to sell oil and gas assets in $485 million deal, Par expects about $146 million in proceeds",Energy,22.29,5.32B,1.84,0.76,8.62B,856.91M,101.68%,458.29%,5.42%,-4.48%,157.85%,0.17%,1.11%,-,22.80%,23.66%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,1.7521278058068557,0.04979095400988216,0.09379247847757138,0.835955056179775,1,0,1.08|0.68|0.83|1.14|1.02|0.74|1.11|0.97|0.86|0.84,4.71|4.60|4.55|4.59|4.60|4.51|4.55|4.54|4.50|4.45,0.70|0.80|0.86|1.23|1.14|0.76|1.02|0.60|0.83|0.64
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,DKL,DKL,Delek Logistics Partners LP,Oil & Gas Refining & Marketing,USA,3.27B,19.67,"100,518",56.66,1.50%,Aug 05/b,-,13.01,0.88,2.73,24.02,17.18,4.73,439.37%,5.48%,6.62%,-,-,4.45%,2.88,0.99,-6.64%,41.40%,-3.40%,-4.66%,14.73%,-0.98%,12.17%,56.18%,-34.94%,-2.37%,30.33%,17.33%,15.39%,12.85%,0.04%,0.73%,1.16%,-4.45%,9.74%,6.87%,26.98%,29.69%,37.03%,1.38,2.22%,0.44,3.14%,1.81%,10.14%,55.87,138.15K,0.73,55.82,56.24,56.75,55.88,3.00,52.83,Sep-03,3 Top Oil & Gas MLPs to Consider with Dividend Yields Above 5%,https://finviz.com/news/388934/3-top-oil-gas-mlps-to-consider-with-dividend-yields-above-5,"Delek Logistics Partners, LP announces the closing of its public offering of common units and the full exercise of the underwriters’ option to purchase additional units.",Energy,238.86,5.67B,0.96,0.91,1.20B,154.07M,20.09%,29.57%,1.48%,-7.87%,33.79%,0.75%,0.75%,4.23%,-41.82%,31.03%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,0.7299374082725846,0.03044405662206724,0.01777821432079362,0.6304347826086939,1,0,0.82|0.53|0.59|0.49|0.56|0.49|0.65|0.38|0.59|0.63,1.86|1.80|1.74|1.68|1.63|1.57|1.53|1.46|1.42|1.38,1.09|0.40|1.09|0.63|0.61|0.46|0.57|0.37|1.27|0.73
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,DKL,DKL,Delek Logistics Partners LP,Oil & Gas Refining & Marketing,USA,3.27B,19.67,"100,518",56.66,1.50%,Aug 05/b,-,13.01,0.88,2.73,24.02,17.18,4.73,439.37%,5.48%,6.62%,-,-,4.45%,2.88,0.99,-6.64%,41.40%,-3.40%,-4.66%,14.73%,-0.98%,12.17%,56.18%,-34.94%,-2.37%,30.33%,17.33%,15.39%,12.85%,0.04%,0.73%,1.16%,-4.45%,9.74%,6.87%,26.98%,29.69%,37.03%,1.38,2.22%,0.44,3.14%,1.81%,10.14%,55.87,138.15K,0.73,55.82,56.24,56.75,55.88,3.00,52.83,Sep-03,3 Top Oil & Gas MLPs to Consider with Dividend Yields Above 5%,https://finviz.com/news/388934/3-top-oil-gas-mlps-to-consider-with-dividend-yields-above-5,"Delek Logistics Partners, LP announces the closing of its public offering of common units and the full exercise of the underwriters’ option to purchase additional units.",Energy,238.86,5.67B,0.96,0.91,1.20B,154.07M,20.09%,29.57%,1.48%,-7.87%,33.79%,0.75%,0.75%,4.23%,-41.82%,31.03%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,0.7299374082725846,0.03044405662206724,0.01777821432079362,0.6304347826086939,1,0,0.82|0.53|0.59|0.49|0.56|0.49|0.65|0.38|0.59|0.63,1.86|1.80|1.74|1.68|1.63|1.57|1.53|1.46|1.42|1.38,1.09|0.40|1.09|0.63|0.61|0.46|0.57|0.37|1.27|0.73
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Oil & Gas Refining & Marketing,CSAN,CSAN,Cosan S.A ADR,Oil & Gas Refining & Marketing,Brazil,2.85B,-,"1,952,126",2.89,-3.67%,Aug 14/a,-,8.67,-,0.38,-,6.45,2.13,-145.58%,-6.97%,-14.32%,11.06,12.26,-,-2.16,0.06,95.23%,468.75%,-,-,-,-1.69%,22.54%,15.35%,82.07%,50.99%,-0.36%,34.51%,23.29%,-21.84%,-,-3.04%,-3.34%,6.25%,7.43%,-39.16%,-26.84%,-45.37%,-79.24%,0.15,5.09%,0.73,5.17%,-0.67%,-23.58%,51.83,1.80M,1.08,3.00,2.98,3.00,2.88,1.86,3.92,Aug-18,Cosan SA (CSAN) (Q2 2026) Earnings Call Highlights: Strategic Deleveraging and Portfolio ...,https://finance.yahoo.com/markets/stocks/articles/cosan-sa-csan-q2-2026-010428936.html,Cosan Q2 deleveraging progress and NYSE delisting plan drive 7%+ CSAN gain,Energy,0.78,16.17B,1.67,1.55,7.59B,-1.66B,1.74%,-82.72%,5.00%,-51.87%,21.43%,-3.02%,-0.67%,-,60.08%,36.53%,sustained_strength,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,-0.12995738112017227,0.04915850527717036,-0.006745192791704442,0.8000000000000007,0,0,0.67|1.62|1.23|0.86|1.21|1.07|0.93|0.79|1.07|0.80,0.12|0.13|0.13|0.14|0.14|0.15|0.14|0.14|0.15|0.15,0.44|0.88|0.47|1.98|2.55|1.39|1.19|0.76|1.88|1.08
2026-09-09,2026-09-09T21:07:13Z,all_green,v3,Oil & Gas Refining & Marketing,CSAN,CSAN,Cosan S.A ADR,Oil & Gas Refining & Marketing,Brazil,2.85B,-,"1,952,126",2.89,-3.67%,Aug 14/a,-,8.67,-,0.38,-,6.45,2.13,-145.58%,-6.97%,-14.32%,11.06,12.26,-,-2.16,0.06,95.23%,468.75%,-,-,-,-1.69%,22.54%,15.35%,82.07%,50.99%,-0.36%,34.51%,23.29%,-21.84%,-,-3.04%,-3.34%,6.25%,7.43%,-39.16%,-26.84%,-45.37%,-79.24%,0.15,5.09%,0.73,5.17%,-0.67%,-23.58%,51.83,1.80M,1.08,3.00,2.98,3.00,2.88,1.86,3.92,Aug-18,Cosan SA (CSAN) (Q2 2026) Earnings Call Highlights: Strategic Deleveraging and Portfolio ...,https://finance.yahoo.com/markets/stocks/articles/cosan-sa-csan-q2-2026-010428936.html,Cosan Q2 deleveraging progress and NYSE delisting plan drive 7%+ CSAN gain,Energy,0.78,16.17B,1.67,1.55,7.59B,-1.66B,1.74%,-82.72%,5.00%,-51.87%,21.43%,-3.02%,-0.67%,-,60.08%,36.53%,all_green,1,4.0,1.0,1.0,2.0,0.9768040816991868,0.9836829836829838,1.0,0.1562181949505894,0.9877622377622378,0.993006993006993,-0.0221445221445221,1.0,1.0,1.0,0.1666666666666666,0.0,2.2245454545454546,-0.12995738112017227,0.04915850527717036,-0.006745192791704442,0.8000000000000007,0,0,0.67|1.62|1.23|0.86|1.21|1.07|0.93|0.79|1.07|0.80,0.12|0.13|0.13|0.14|0.14|0.15|0.14|0.14|0.15|0.15,0.44|0.88|0.47|1.98|2.55|1.39|1.19|0.76|1.88|1.08
2026-09-09,2026-09-09T21:07:13Z,leaders,v3,Health Information Services,VEEV,VEEV,Veeva Systems Inc,Health Information Services,USA,42.23B,42.91,"1,076,661",260.80,-1.53%,Aug 26/a,S&P 500,25.44,2.03,12.21,25.77,32.28,10.16,14.42%,11.90%,13.41%,0.02,0.02,-,6.08,2.34,14.01%,11.02%,21.93%,18.15%,12.51%,14.03%,16.88%,17.60%,38.67%,24.67%,16.50%,74.83%,29.93%,29.34%,-0.37%,3.11%,-6.60%,11.13%,55.53%,37.49%,16.83%,-7.74%,18.38%,10.60,3.58%,0.94,0.34%,16.65%,31.37%,56.04,2.04M,0.53,264.84,266.21,266.21,259.50,1.78,297.42,Sep-03,Michael Burry Warns Red-Hot AI Stock Is Overvalued,https://finance.yahoo.com/markets/stocks/articles/michael-burry-warns-red-hot-155302631.html,"Veeva Systems announces Veeva Falcon Safety, AI-powered safety operations product for any E2B-compliant pharmacovigilance system",Healthcare,5.83,35.13B,5.46,5.46,3.46B,1.01B,92.57%,-14.81%,2.89%,-16.01%,76.16%,-2.03%,0.52%,-,5.49%,2.49%,sustained_strength,2,28.0,17.0,3.0,8.0,0.5827452969753032,0.6375291375291375,0.7083333333333334,-0.1641140549591253,0.7124125874125874,0.914068491416472,-0.2505827505827506,0.5,1.0,0.5,-0.3333333333333333,0.0,-0.5963636363636362,3.511811660425886,0.0033884791708193524,0.14273467638234044,0.6330188679245264,1,0,1.07|1.90|0.75|1.47|0.78|0.58|0.97|0.57|0.71|0.63,8.17|11.25|11.04|11.45|11.26|10.91|10.88|10.88|10.90|10.60,0.66|2.92|1.61|1.25|0.54|0.68|0.70|0.55|0.71|0.53
